일련번호,소화전 고유코드,모델구분,상태,위치명,위도,경도
1000007823,봉화소방서 석포 지상 제008호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 석포면 석포리 633 ,37.04865265,129.0590973
1000010138,봉화소방서 석포 지상 제009호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 석포면 석포리 410 ,37.0466423,129.0644531
1000010139,봉화소방서 석포 지상 제010호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 석포면 석포리 574-13 ,37.04576111,129.0623474
1000007788,봉화소방서 석포 지상 제011호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 석포면 석포리 463-10 ,37.04440689,129.0650177
1000007789,봉화소방서 석포 지상 제012호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 석포면 석포리 1000,37.05392075,129.0667419
1000013311,봉화소방서 석포 지상 제013호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 석포면 석포리 385-34 ,37.04549408,129.0632935
1000017845,봉화소방서 석포 지상 제014호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 석포면 대현리 90-5 ,37.05983734,129.0048981
1000007693,봉화소방서 재산 지상 제001호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 현동리 776-1 ,36.81439209,128.9613342
1000007697,봉화소방서 재산 지상 제002호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 현동리 763 ,36.8158226,128.9618378
1000007698,봉화소방서 재산 지상 제003호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 상리 31 ,36.82770538,128.9637146
1000007710,봉화소방서 재산 지상 제004호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 상리 508 ,36.83564377,128.9408264
1000007691,봉화소방서 재산 지상 제005호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 현동리 678-12,36.81887817,128.9638367
1000007692,봉화소방서 재산 지상 제006호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 현동리 1365-2 ,36.81344986,128.9609222
1000007709,봉화소방서 재산 지상 제007호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 현동리 1188-2,36.80441284,128.9603882
1000007690,봉화소방서 재산 지상 제008호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 현동리 735 ,36.81668472,128.9627533
1000018095,봉화소방서 재산 지상 제009호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 재산면 현동리 950,36.80156708,128.9638519
1000019066,봉화소방서 재산 지상 제010호,소화용수시설 소화전(지상식),사용가,경북 봉화군 재산면 동면리 793-1,36.80185873,129.0187963
1000019067,봉화소방서 재산 지상 제011호,소화용수시설 소화전(지상식),사용가,경북 봉화군 재산면 동면리 1279-3,36.79917908,129.0084839
1000019068,봉화소방서 재산 지상 제012호,소화용수시설 소화전(지상식),사용가,경북 봉화군 재산면 동면리 1244-3,36.8013649,129.0118103
1000009469,봉화소방서 춘양 지상 삭제,소화용수시설 소화전(지상식),철거,경상북도 봉화군 법전면 법전리 140-13,36.91044235,128.8755951
1000010097,봉화소방서 춘양 지상 제001호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 258-2 ,36.94179916,128.9143524
1000007770,봉화소방서 춘양 지상 제002호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 256-4 ,36.94093704,128.913208
1000007813,봉화소방서 춘양 지상 제003호,소화용수시설 소화전(지상식),철거,경상북도 봉화군 춘양면 의양리 282-11 ,36.93974686,128.9133148
1000010106,봉화소방서 춘양 지상 제004호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 서동리 140-11 ,36.94559097,128.9140167
1000010108,봉화소방서 춘양 지상 제005호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 345-1,36.94002533,128.914505
1000010110,봉화소방서 춘양 지상 제006호,소화용수시설 소화전(지상식),철거,경상북도 봉화군 춘양면 의양리 337 ,36.93906784,128.9142456
1000010112,봉화소방서 춘양 지상 제007호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 135-1,36.93889236,128.9161377
1000007771,봉화소방서 춘양 지상 제008호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 366-35 서울약국,36.93783188,128.914444
1000007772,봉화소방서 춘양 지상 제009호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 378-4 ,36.93740845,128.9166565
1000007776,봉화소방서 춘양 지상 제010호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 358-2 ,36.9367218,128.9132996
1000007778,봉화소방서 춘양 지상 제011호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 442-1 ,36.9355011,128.9131317
1000007800,봉화소방서 춘양 지상 제012호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 450-2 ,36.93449783,128.912674
1000007806,봉화소방서 춘양 지상 제013호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 405-1 ,36.93578958,128.9144418
1000007807,봉화소방서 춘양 지상 제014호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 378-11 ,36.9368782,128.9152222
1000007808,봉화소방서 춘양 지상 제015호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 349-2 ,36.93793869,128.9138947
1000007815,봉화소방서 춘양 지상 제016호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 213 ,36.94388199,128.9165192
1000010119,봉화소방서 춘양 지상 제017호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 197-19 ,36.94159698,128.9173431
1000007957,봉화소방서 춘양 지상 제018호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 195-1 ,36.94009781,128.9177856
1000010116,봉화소방서 춘양 지상 제019호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 140-5 ,36.9392395,128.917572
1000007961,봉화소방서 춘양 지상 제020호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 석현리 559 ,36.99113846,128.9090881
1000007962,봉화소방서 춘양 지상 제021호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 석현리 559 ,36.9912262,128.9091949
1000007960,봉화소방서 춘양 지상 제022호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 석현리 559 ,36.99131012,128.9091339
1000007963,봉화소방서 춘양 지상 제023호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 도심리 727 ,36.98961258,128.8499451
1000007965,봉화소방서 춘양 지상 제024호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 서벽리 767 ,37.01743698,128.8236389
1000007857,봉화소방서 춘양 지상 제025호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 서벽리 682-6 ,37.01478577,128.8240051
1000007780,봉화소방서 춘양 지상 제026호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 622-2 ,36.93854141,128.918457
1000007967,봉화소방서 춘양 지상 제027호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 138-32 ,36.93845749,128.9193573
1000007812,봉화소방서 춘양 지상 제028호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 153-6 ,36.93889999,128.9206696
1000007814,봉화소방서 춘양 지상 제029호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 665-8 ,36.92234039,128.9226227
1000007817,봉화소방서 춘양 지상 제030호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 635-4 춘양119안전센터,36.92208481,128.9208679
1000007810,봉화소방서 춘양 지상 제031호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 828-2 ,36.92765427,128.9211426
1000007816,봉화소방서 춘양 지상 제032호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 782-13 ,36.93255615,128.9169159
1000007959,봉화소방서 춘양 지상 제033호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 343-5 ,36.93722916,128.934906
1000017807,봉화소방서 춘양 지상 제034호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 법전면 법전리 964-1 ,36.9137764,128.8573151
1000009471,봉화소방서 춘양 지상 제035호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 법전면 눌산리 1381-1 ,36.89463806,128.9462585
1000009473,봉화소방서 춘양 지상 제036호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 법전면 척곡리 920-3 ,36.89463425,128.8865814
1000007964,봉화소방서 춘양 지상 제037호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 법전면 척곡리 1195-5 ,36.90522766,128.8815002
1000009477,봉화소방서 춘양 지상 제038호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 소천면 분천리 935-40 ,36.93219757,129.0587158
1000009482,봉화소방서 춘양 지상 제039호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 소천면 분천리 935-18 ,36.93199158,129.0580902
1000010128,봉화소방서 춘양 지상 제040호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 소천면 분천리 935-98 ,36.9314003,129.0587921
1000010124,봉화소방서 춘양 지상 제041호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 소천면 현동리 687-7,36.94013214,129.0013123
1000010125,봉화소방서 춘양 지상 제042호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 소천면 현동리 643-3,36.93913269,129.0015106
1000010127,봉화소방서 춘양 지상 제043호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 소천면 현동리 670-14,36.93831253,129.0028534
1000010131,봉화소방서 춘양 지상 제044호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 소천면 임기리 1149-2 ,36.9030571,128.999527
1000010133,봉화소방서 춘양 지상 제045호,소화용수시설 소화전(지상식),철거,경북 봉화군 소천면 임기리 1132-18,36.90245819,128.9971619
1000007773,봉화소방서 춘양 지상 제046호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 의양리 361-49 ,36.93685532,128.9140015
1000007802,봉화소방서 춘양 지상 제047호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 881-17 산들레 건강나라 앞,36.93347168,128.9129028
1000007803,봉화소방서 춘양 지상 제048호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 884-10 ,36.93204801,128.9134868
1000007805,봉화소방서 춘양 지상 제049호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 886-26,36.93085098,128.9146271
1000007809,봉화소방서 춘양 지상 제050호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 984-2,36.93079758,128.9194183
1000017461,봉화소방서 춘양 지상 제051호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 춘양면 소로리 279-2 ,36.94087982,128.936264
1000018445,봉화소방서 춘양 지상 제052호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 소천면 분천리 959,36.93260193,129.0591278
1000017804,봉화소방서 춘양 지상 제052호,소화용수시설 소화전(지상식),철거,경상북도 봉화군 소천면 분천리 959,36.93260193,129.0591278
1000017805,봉화소방서 춘양 지상 제053호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 법전면 척곡리 862-2 ,36.89615943,128.8923398
1000017806,봉화소방서 춘양 지상 제054호,소화용수시설 소화전(지상식),사용가,경상북도 봉화군 법전면 척곡리 372-16,36.90767682,128.8891716
1000018641,봉화소방서 춘양 지상 제055호,소화용수시설 소화전(지상식),사용가,경북 봉화군 법전면 법전리 140-13,36.91030884,128.8756256
1000019228,봉화소방서 춘양 지상 제056호,소화용수시설 소화전(지상식),철거,경북 봉화군 소천면 임기리 1132-18,36.90248693,128.9971269
1000008135,상주소방서 낙동 지상 제001호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 화산리 41-31 ,36.38904953,128.2560883
1000008136,상주소방서 낙동 지상 제002호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 유곡리 767-2 ,36.35014343,128.2279205
1000008137,상주소방서 낙동 지상 제003호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 낙동리 775-1 ,36.36672211,128.2956238
1000008138,상주소방서 낙동 지상 제004호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 장곡리 422 ,36.35817337,128.2823639
1000008140,상주소방서 낙동 지상 제005호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 상촌리 885-1 ,36.37001801,128.2460327
1000008141,상주소방서 낙동 지상 제006호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 분황리 899-1 ,36.40556717,128.2498016
1000008143,상주소방서 낙동 지상 제007호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 낙동리 693-1 ,36.36241913,128.2980804
1000010858,상주소방서 낙동 지상 제008호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 내곡리 60-1 ,36.37563705,128.2458344
1000010859,상주소방서 낙동 지상 제009호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 상촌리 705-2,36.37469101,128.2483063
1000011850,상주소방서 낙동 지상 제010호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 분황리 8 ,36.39011765,128.272644
1000012875,상주소방서 낙동 지상 제011호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 신상리 822 ,36.40272141,128.2349548
1000012877,상주소방서 낙동 지상 제012호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 신상리 566-2 ,36.40184402,128.2383423
1000012876,상주소방서 낙동 지상 제013호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 신상리 465-1 ,36.40538025,128.2392883
1000012878,상주소방서 낙동 지상 제014호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 화산리 1323-1 ,36.38703156,128.2410736
1000012879,상주소방서 낙동 지상 제015호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 화산리 782-1 ,36.38748169,128.2271118
1000012880,상주소방서 낙동 지상 제016호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 내곡리 535-1 ,36.37296295,128.2332916
1000012881,상주소방서 낙동 지상 제017호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 내곡리 632-2 ,36.37761307,128.2363586
1000012882,상주소방서 낙동 지상 제018호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 승곡리 214-3 ,36.36408234,128.2295227
1000012883,상주소방서 낙동 지상 제019호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 승곡리 131-2 ,36.36047745,128.2271271
1000012884,상주소방서 낙동 지상 제020호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 승곡리 396 ,36.35629654,128.2256775
1000012885,상주소방서 낙동 지상 제021호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 분황리 383 ,36.39777756,128.2644653
1000012886,상주소방서 낙동 지상 제022호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 상촌리 265-5 ,36.38728714,128.2632141
1000012887,상주소방서 낙동 지상 제023호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 구잠리 545-3 ,36.38592529,128.2763672
1000012888,상주소방서 낙동 지상 제024호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 물량리 1712,36.39319992,128.2999725
1000012967,상주소방서 낙동 지상 제025호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 상촌리 326-1,36.38349915,128.254425
1000017514,상주소방서 낙동 지상 제026호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 운평리 380 ,36.37081146,128.2055054
1000017515,상주소방서 낙동 지상 제027호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 운평리 125 ,36.37215805,128.212616
1000017516,상주소방서 낙동 지상 제028호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙동면 승곡리 495 ,36.36605453,128.2160797
1000012256,상주소방서 만산 농촌 제001호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 중동면 오상리 405-2 ,36.42776108,128.2693481
1000007998,상주소방서 만산 외서 농촌 제001호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 외서면 대전리 69 ,36.51603317,127.968071
1000007999,상주소방서 만산 외서 농촌 제002호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 외서면 대전리 47-23 ,36.5178299,127.9639282
1000005318,상주소방서 만산 지상 제001호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 신봉동 289-7 ,36.39769363,128.1576385
1000005319,상주소방서 만산 지상 제002호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 신봉동 265-2 ,36.40029526,128.1593628
1000005320,상주소방서 만산 지상 제003호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 신봉동 146-1 ,36.40153503,128.16008
1000005321,상주소방서 만산 지상 제004호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 신봉동 202-3 ,36.4055748,128.1591339
1000005322,상주소방서 만산 지상 제005호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 신봉동 172-7 ,36.40578461,128.160675
1000005323,상주소방서 만산 지상 제006호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 180 ,36.40817642,128.161377
1000005324,상주소방서 만산 지상 제007호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 169-2 ,36.40860367,128.1615143
1000005327,상주소방서 만산 지상 제008호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 51-9 ,36.41582489,128.1537933
1000005328,상주소방서 만산 지상 제009호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 118-1 ,36.41165161,128.1595001
1000005329,상주소방서 만산 지상 제010호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 161-7 ,36.41077805,128.1621399
1000005330,상주소방서 만산 지상 제011호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 102-2 ,36.41172028,128.1621704
1000005331,상주소방서 만산 지상 제012호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 104-8 ,36.41303253,128.16185
1000005332,상주소방서 만산 지상 제013호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 85-37 ,36.41305542,128.1596527
1000005333,상주소방서 만산 지상 제014호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 85-10 ,36.41323471,128.1608429
1000005335,상주소방서 만산 지상 제015호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 성동동 633-5 ,36.41379166,128.1646729
1000005336,상주소방서 만산 지상 제016호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 성동동 234-1 ,36.41324234,128.1652069
1000005339,상주소방서 만산 지상 제017호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 성동동 152-1 ,36.41488266,128.166153
1000005340,상주소방서 만산 지상 제018호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 성하동 2-21 ,36.41433334,128.164444
1000005342,상주소방서 만산 지상 제019호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 86-3 ,36.41355133,128.1617432
1000005343,상주소방서 만산 지상 제020호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 85-15 ,36.41389084,128.1609497
1000005344,상주소방서 만산 지상 제021호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 2-9 ,36.41431046,128.161911
1000005346,상주소방서 만산 지상 제022호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 11-36 ,36.41541672,128.1594696
1000005347,상주소방서 만산 지상 제023호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 4-64 ,36.41511154,128.1609192
1000005348,상주소방서 만산 지상 제024호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 1-89 ,36.41488266,128.1627502
1000005350,상주소방서 만산 지상 제025호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 서성동 147-1 ,36.41583633,128.1615753
1000005351,상주소방서 만산 지상 제026호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 서성동 169-1 ,36.41572571,128.1627197
1000005352,상주소방서 만산 지상 제027호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 성하동 11-3 ,36.41594315,128.1629639
1000005353,상주소방서 만산 지상 제028호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 성하동 2-1 ,36.41583252,128.1647339
1000005445,상주소방서 만산 지상 제029호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 성동동 161-1 ,36.41599655,128.1663361
1000005355,상주소방서 만산 지상 제030호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 성동동 158-8 ,36.4160347,128.1675415
1000005356,상주소방서 만산 지상 제031호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 복룡동 193-12 ,36.41781998,128.1789551
1000005357,상주소방서 만산 지상 제032호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 인봉동 37-10 ,36.41668701,128.1647644
1000005358,상주소방서 만산 지상 제033호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 인봉동 57-1 ,36.41720581,128.1628418
1000005422,상주소방서 만산 지상 제034호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 서성동 56-11 ,36.41880417,128.1600494
1000005360,상주소방서 만산 지상 제035호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 서성동 121-1 ,36.41711807,128.1593628
1000005361,상주소방서 만산 지상 제036호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 복룡동 349-25 ,36.41731644,128.1659698
1000005362,상주소방서 만산 지상 제037호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 서성동 57-6 ,36.41855621,128.1593323
1000005363,상주소방서 만산 지상 제038호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 서성동 60-16 ,36.4186058,128.1608582
1000005364,상주소방서 만산 지상 제039호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 복룡동 424-3 ,36.41895882,128.1645631
1000005365,상주소방서 만산 지상 제040호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 복룡동 299 ,36.41884995,128.16745
1000005455,상주소방서 만산 지상 제041호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 냉림동 309-1 ,36.42004776,128.1622925
1000010866,상주소방서 만산 지상 제042호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 가장동 732 ,36.37789917,128.1490021
1000005368,상주소방서 만산 지상 제043호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 냉림동 265-5 ,36.42100143,128.1627197
1000005369,상주소방서 만산 지상 제044호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 냉림동 222-1 ,36.42193222,128.1638336
1000005370,상주소방서 만산 지상 제045호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 계산동 297-1 ,36.42520523,128.1666412
1000005371,상주소방서 만산 지상 제046호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 계산동 509-3 ,36.42677307,128.1640472
1000005374,상주소방서 만산 지상 제047호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 화산동 1073-8 ,36.4318924,128.1591034
1000005375,상주소방서 만산 지상 제048호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 냉림동 373 ,36.42620087,128.1588593
1000005376,상주소방서 만산 지상 제049호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 냉림동 241-4 ,36.42136002,128.1608582
1000005377,상주소방서 만산 지상 제050호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 266-11 ,36.41982269,128.1558228
1000005380,상주소방서 만산 지상 제051호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 서문동 74-8 ,36.41688919,128.1559601
1000005387,상주소방서 만산 지상 제052호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙양동 14-3 ,36.4149704,128.1514435
1000005388,상주소방서 만산 지상 제053호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 75-26 ,36.41374207,128.1562347
1000005390,상주소방서 만산 지상 제054호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙양동 107-6 ,36.41387177,128.1524048
1000005391,상주소방서 만산 지상 제055호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙양동 103-3 ,36.41332245,128.1511383
1000005392,상주소방서 만산 지상 제056호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙양동 123-29,36.4108696,128.1559296
1000005393,상주소방서 만산 지상 제057호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 개운동 605-60 ,36.40497971,128.1492615
1000005394,상주소방서 만산 지상 제058호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 개운동 90-13 ,36.40467072,128.1466827
1000005395,상주소방서 만산 지상 제059호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 4-173 ,36.41498947,128.1607208
1000005396,상주소방서 만산 지상 제060호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 85-50 ,36.41338269,128.1599841
1000005397,상주소방서 만산 지상 제061호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 85-59 ,36.4135437,128.1600342
1000005398,상주소방서 만산 지상 제062호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 서문동 7-3 ,36.41854477,128.1588898
1000005399,상주소방서 만산 지상 제063호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 6-8 ,36.41579437,128.1605835
1000005427,상주소방서 만산 지상 제064호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 22 ,36.41553497,128.1564636
1000005401,상주소방서 만산 지상 제065호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 낙양동 174-4 ,36.40926743,128.1537628
1000005402,상주소방서 만산 지상 제066호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 278-5 ,36.41833496,128.1549377
1000005403,상주소방서 만산 지상 제067호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 285-8 ,36.41688919,128.1513214
1000005404,상주소방서 만산 지상 제068호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 275,36.41957092,128.1527557
1000005405,상주소방서 만산 지상 제069호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 11-160 ,36.41850662,128.1499786
1000005406,상주소방서 만산 지상 제070호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 복룡동 285-5 ,36.41672897,128.1694031
1000005407,상주소방서 만산 지상 제071호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 80-10 ,36.42019653,128.1527557
1000005408,상주소방서 만산 지상 제072호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 286-5 ,36.41795731,128.1512909
1000005409,상주소방서 만산 지상 제073호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 290-3 ,36.41948318,128.1511688
1000005410,상주소방서 만산 지상 제074호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 278-6 ,36.41778183,128.1541443
1000005411,상주소방서 만산 지상 제075호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 276-4 ,36.4184494,128.1530151
1000005412,상주소방서 만산 지상 제076호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 무양동 281-21 ,36.41771317,128.1527863
1000005413,상주소방서 만산 지상 제077호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 신봉동 483-3 ,36.39567947,128.1549225
1000005414,상주소방서 만산 지상 제078호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 86-3 ,36.41335678,128.1612549
1000005415,상주소방서 만산 지상 제079호,소화용수시설 소화전(지상식),사용가,경상북도 상주시 남성동 86-3 ,36.4136734,128.161438
